hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,added_lines,deleted_lines,nloc,jira issue key,summary,issue type,status,resolution,code_smells,code_smells_diff,design_smells,design_smell_diff
ce4ec7445345eb94c6741d416814a4eac319f0a6,Abhishek Das,2020-05-18 22:27:12-07:00,GitHub,2020-05-18 22:27:12-07:00,"HADOOP-17024. ListStatus on ViewFS root (ls ""/"") should list the linkFallBack root (configured target root). Contributed by Abhishek Das.",['bdbd59cfa0904860fc4ce7a2afef1e84f35b8b82'],4.0,4.0,209.0,2.0,2882.0,HADOOP-17024,"ListStatus on ViewFS root (ls ""/"") should list the linkFallBack root (configured target root).",Bug,Resolved,Fixed,0,0,,
d9e8046a1a15ab295b642b2a5e86f436c1965254,S O'Donnell,2020-05-29 10:32:37+01:00,S O'Donnell,2020-05-29 10:32:37+01:00,HADOOP-14698. Make copyFromLocals -t option available for put as well. Contributed by Andras Bokor.,['d9838f2d42eaadd0769167847af4e8f2963817fb'],5.0,3.0,61.0,74.0,557.0,HADOOP-14698,Make copyFromLocal's -t option available for put as well,Improvement,Resolved,Fixed,0,0,,
9fe4c37c25b256d31202854066eb7e15c6335b9f,Dhiraj,2020-06-01 10:49:17-07:00,GitHub,2020-06-01 10:49:17-07:00,"HADOOP-17052. NetUtils.connect() throws unchecked exception (UnresolvedAddressException) causing clients to abort (#2036)

Contributed by Dhiraj Hegde.

Signed-off-by: Mingliang Liu <liuml07@apache.org>",['ae13a5ccbea10fe86481adbbff574c528e03c7f6'],2.0,2.0,22.0,1.0,1112.0,HADOOP-17052,NetUtils.connect() throws unchecked exception (UnresolvedAddressException) causing clients to abort,Bug,Resolved,Fixed,0,0,,
6288e15118fab65a9a1452898e639313c6996769,Xiaoyu Yao,2020-06-02 11:53:08-07:00,Xiaoyu Yao,2020-06-02 11:53:32-07:00,HADOOP-16828. Zookeeper Delegation Token Manager fetch sequence number by batch. Contributed by Fengnan Li.,['ed83c865dd0b4e92f3f89f79543acc23792bb69c'],2.0,2.0,93.0,13.0,1246.0,HADOOP-16828,Zookeeper Delegation Token Manager fetch sequence number by batch,Improvement,Resolved,Fixed,0,0,,
97c98ce531ccb27581cbb10260d7307b0ccd199c,Mike,2020-06-03 13:37:40+03:00,GitHub,2020-06-03 11:37:40+01:00,"HADOOP-14566. Add seek support for SFTP FileSystem. (#1999)


Contributed by Mikhail Pryakhin",['9c290c08db4361de29f392b0569312c2623b8321'],7.0,6.0,234.0,45.0,967.0,HADOOP-14566,Add seek support for SFTP FileSystem,Improvement,Resolved,Fixed,0,0,,
e7dd02768b658b2a1f216fbedc65938d9b6ca6e9,Abhishek Das,2020-06-05 14:56:51-07:00,GitHub,2020-06-05 14:56:51-07:00,HADOOP-17029. Return correct permission and owner for listing on internal directories in ViewFs. Contributed by Abhishek Das.,['76fa0222f0d2e2d92b4a1eedba8b3e38002e8c23'],3.0,3.0,146.0,40.0,2273.0,HADOOP-17029,ViewFS does not return correct user/group and ACL,Bug,Resolved,Fixed,9204,17,1952,4
9f242c215e1969ffec2fa2e24e65edc712097641,Mingliang Liu,2020-06-08 10:11:30-07:00,Mingliang Liu,2020-06-08 10:11:30-07:00,HADOOP-17059. ArrayIndexOfboundsException in ViewFileSystem#listStatus. Contributed by hemanthboyina,['a8610c15c498531bf3c011f1b0ace8eddddf61f2'],2.0,2.0,23.0,1.0,1973.0,HADOOP-17059,ArrayIndexOfboundsException in ViewFileSystem#listStatus,Bug,Resolved,Fixed,0,0,,
0c25131ca430fcd6bf0f2c77dc01f027b92a9f4f,Mingliang Liu,2020-06-08 11:28:36-07:00,Mingliang Liu,2020-06-08 11:28:56-07:00,HADOOP-17047. TODO comment exist in trunk while related issue HADOOP-6223 is already fixed. Contributed by Rungroj Maipradit,['9f242c215e1969ffec2fa2e24e65edc712097641'],1.0,1.0,3.0,3.0,1187.0,HADOOP-17047,TODO comments exist in trunk while the related issues are already fixed.,Improvement,Resolved,Fixed,0,0,,
93b121a9717bb4ef5240fda877ebb5275f6446b4,Uma Maheswara Rao G,2020-06-10 15:00:02-07:00,GitHub,2020-06-10 15:00:02-07:00,HADOOP-17060. Clarify listStatus and getFileStatus behaviors inconsistent in the case of ViewFs implementation for isDirectory. Contributed by Uma Maheswara Rao G.,['b735a777178a3be7924b0ea7c0f61003dc60f16e'],4.0,4.0,94.0,13.0,5133.0,HADOOP-17060,listStatus and getFileStatus behave inconsistent in the case of ViewFs implementation for isDirectory,Bug,Resolved,Fixed,0,0,,
e15408477017753ea1a0896c8f54daeadee40d10,Vinayakumar B,2020-06-12 23:04:33+05:18,GitHub,2020-06-12 23:04:33+05:18,HADOOP-17046. Support downstreams' existing Hadoop-rpc implementations using non-shaded protobuf classes (#2026),['7c4de59fc10953170bbef9a320ce70bcddae8bba'],81.0,77.0,2069.0,167.0,33494.0,HADOOP-17046,Support downstreams' existing Hadoop-rpc implementations using non-shaded protobuf classes.,Improvement,Resolved,Fixed,0,0,,
c8ed33cd2a4b92618ba2bd7d2cd6cc7961690e44,Ayush Saxena,2020-06-17 13:43:40+05:18,Ayush Saxena,2020-06-17 13:43:40+05:18,"HADOOP-9851. dfs -chown does not like ""+"" plus sign in user name. Contributed by Andras Bokor.",['fc4ebb0499fe1095b87ff782c265e9afce154266'],2.0,2.0,4.0,1.0,3093.0,HADOOP-9851,"dfs -chown does not like ""+"" plus sign in user name",Bug,Resolved,Fixed,0,0,,
2bfb22840acc9f96a8bdec1ef82da37d06937da8,Mehakmeet Singh,2020-06-17 20:33:26+05:18,GitHub,2020-06-17 16:15:26+01:00,"HADOOP-17020. Improve RawFileSystem Performance (#2063)


Contributed by : Mehakmeet Singh

Co-authored-by: Rajesh Balamohan
Co-authored-by: Mehakmeet Singh",['5b1a56f9f1aec7d75b14a60d0c42192b04407356'],1.0,1.0,10.0,3.0,821.0,HADOOP-17020,Improve RawFileSystem Performance,Improvement,Resolved,Fixed,0,0,,
100ec8e8709e79a6729aab0dac15e080dd747ee5,belugabehr,2020-06-19 13:23:43-04:00,GitHub,2020-06-19 10:23:43-07:00,HADOOP-17009: Embrace Immutability of Java Collections,['3472c3efc0014237d0cc4d9a989393b8513d2ab6'],20.0,20.0,55.0,65.0,5975.0,HADOOP-17009,Embrace Immutability of Java Collections,Improvement,Resolved,Fixed,0,0,,
fa14e4bc001e28d9912e8d985d09bab75aedb87c,He Xiaoqiao,2020-06-23 16:13:43+08:00,He Xiaoqiao,2020-06-23 16:59:51+08:00,HADOOP-17068. Client fails forever when namenode ipaddr changed. Contributed by Sean Chow.,['7c02d1889bbeabc73c95a4c83f0cd204365ff410'],1.0,1.0,11.0,2.0,1332.0,HADOOP-17068,client fails forever when namenode ipaddr changed,Bug,Resolved,Fixed,0,0,,
3b8d0f803f1c6277f2c17a73cf4803ab0bd9954b,Abhishek Das,2020-07-01 00:28:35-07:00,GitHub,2020-07-01 12:46:35+05:18,HADOOP-17032. Fix getContentSummary in ViewFileSystem to handle multiple children mountpoints pointing to different filesystems (#2060). Contributed by Abhishek Das.,['ff8bb672000980f3de7391e5d268e789d5cbe974'],2.0,2.0,98.0,0.0,2349.0,HADOOP-17032,Handle an internal dir in viewfs having multiple children mount points pointing to different filesystems,Bug,Resolved,Fixed,0,0,,
2f500e4635ea4347a55693b1a10a4a4465fe5fac,Madhusoodan Pataki,2020-07-06 20:43:42+05:18,GitHub,2020-07-06 16:25:42+01:00,"HADOOP-17081. MetricsSystem doesn't start the sink adapters on restart (#2089)


Contributed by Madhusoodan P",['639acb6d8921127cde3174a302f2e3d71b44f052'],2.0,2.0,26.0,1.0,1075.0,HADOOP-17081,MetricsSystem doesn't start the sink adapters on restart,Bug,Resolved,Fixed,9234,30,1969,17
f91a8ad88b00b50231f1ae3f8820a25c963bb561,Xiaoyu Yao,2020-07-09 11:33:37-07:00,GitHub,2020-07-09 11:33:37-07:00,HADOOP-17079. Optimize UGI#getGroups by adding UGI#getGroupsSet. (#2085),['5dd270e2085c8e8c3428287ed6f0c541a5548a31'],41.0,41.0,502.0,188.0,16682.0,HADOOP-17079,Optimize UGI#getGroups by adding UGI#getGroupsSet,Improvement,Resolved,Fixed,0,0,,
e62d8f841275ee47a0ba911415aac9e39af291c6,Hanisha Koneru,2020-07-13 12:55:34-07:00,Hanisha Koneru,2020-07-13 12:55:34-07:00,HADOOP-17116. Skip Retry INFO logging on first failover from a proxy,['0427100b7543d412f4fafe631b7ace289662d28c'],1.0,1.0,15.0,6.0,357.0,HADOOP-17116,Skip Retry INFO logging on first failover from a proxy,Bug,Resolved,Fixed,0,0,,
317fe4584a51cfe553e4098d48170cd2898b9732,Erik Krogen,2020-07-14 11:22:16-07:00,Erik Krogen,2020-07-14 11:22:25-07:00,HADOOP-17127. Use RpcMetrics.TIMEUNIT to initialize rpc queueTime and processingTime. Contributed by Jim Brennan.,['4647a60430136aa4abc18d5112b93a8b927dbd1f'],3.0,3.0,14.0,9.0,1980.0,HADOOP-17127,Use RpcMetrics.TIMEUNIT to initialize rpc queueTime and processingTime,Improvement,Resolved,Fixed,0,0,,
1f71c4ae71427a8a7476eaef64187a5643596552,Ahmed Hussein,2020-07-15 11:39:06-05:00,Jonathan Eagles,2020-07-15 11:39:06-05:00,"HADOOP-17099. Replace Guava Predicate with Java8+ Predicate

Signed-off-by: Jonathan Eagles <jeagles@gmail.com>",['98fcffe93f9ef910654574f69591fcdc621523af'],10.0,9.0,90.0,160.0,3920.0,HADOOP-17099,Replace Guava Predicate with Java8+ Predicate,Sub-task,Resolved,Fixed,0,0,,
b21cb91c7f766b4d2920b893f756a0431f925a18,Mukund Thakur,2020-07-16 22:27:59+05:18,GitHub,2020-07-16 18:09:59+01:00,"HADOOP-17130. Configuration.getValByRegex() shouldn't be updating the results while fetching. (#2142)


Contributed by Mukund Thakur",['4083fd57b5e0465a06bab82f6f6e09faa0c0388c'],1.0,1.0,4.0,2.0,2273.0,HADOOP-17130,Configuration.getValByRegex() shouldn't update the results while fetching.,Bug,Resolved,Fixed,0,0,,
6bcb24d26930b3a2abfdd533f4aea0ce670c78a1,Ayush Saxena,2020-07-18 14:21:43+05:18,Ayush Saxena,2020-07-18 14:21:43+05:18,HADOOP-17100. Replace Guava Supplier with Java8+ Supplier in Hadoop. Contributed by Ahmed Hussein.,['2ba44a73bf2bb7ef33a2259bd19ee62ef9bb5659'],148.0,147.0,151.0,151.0,91998.0,HADOOP-17100,Replace Guava Supplier with Java8+ Supplier in Hadoop,Sub-task,Resolved,Fixed,0,0,,
f2033de2342d20d5f540775dfe4848d452c68957,Ayush Saxena,2020-07-20 22:01:48+05:18,Ayush Saxena,2020-07-20 22:01:48+05:18,HADOOP-17119. Jetty upgrade to 9.4.x causes MR app fail with IOException. Contributed by Bilwa S T.,['6cbd8854ee5f2c33496ac7ae397e366cf136dd07'],1.0,1.0,5.0,1.0,1267.0,HADOOP-17119,Jetty upgrade to 9.4.x causes MR app fail with IOException,Bug,Resolved,Fixed,0,0,,
1b29c9bfeee0035dd042357038b963843169d44c,Masatake Iwasaki,2020-07-22 13:40:20+09:00,GitHub,2020-07-22 13:40:20+09:00,HADOOP-17138. Fix spotbugs warnings surfaced after upgrade to 4.0.6. (#2155),['d23cc9d85d887f01d72180bdf1af87dfdee15c5a'],9.0,6.0,29.0,24.0,5484.0,HADOOP-17138,Fix spotbugs warnings surfaced after upgrade to 4.0.6,Bug,Resolved,Fixed,0,0,,
e60096c377d8a3cb5bed3992352779195be95bb4,belugabehr,2020-07-24 05:37:28-04:00,GitHub,2020-07-24 10:37:28+01:00,"HADOOP-17141. Add Capability To Get Text Length (#2157)


Contributed by David Mollitor",['247eb0979b6a3a723ea9a249ba4db1ee079eb909'],2.0,2.0,28.0,0.0,791.0,HADOOP-17141,Add Capability To Get Text Length,Improvement,Resolved,Fixed,0,0,,
2986058e7f6fa1b5aab259c64a745b2eedb2febe,sguggilam,2020-08-04 10:30:06-07:00,GitHub,2020-08-04 10:30:06-07:00,"HADOOP-17164. UGI loginUserFromKeytab doesn't set the last login time (#2178)

Contributed by Sandeep Guggilam.

Signed-off-by: Mingliang Liu <liuml07@apache.org>
Signed-off-by: Steve Loughran <stevel@apache.org>",['8fd4f5490f59a2e9e561b6438b30b3a7453c808b'],2.0,2.0,37.0,1.0,1886.0,HADOOP-17164,UGI loginUserFromKeytab doesn't set the last login time,Bug,Resolved,Fixed,9266,32,1972,3
5092ea62ecbac840d56978a31bb11cfc14c6fe83,Steve Loughran,2020-08-15 12:51:08+01:00,Steve Loughran,2020-08-15 12:51:08+01:00,"HADOOP-13230. S3A to optionally retain directory markers.

This adds an option to disable ""empty directory"" marker deletion,
so avoid throttling and other scale problems.

This feature is *not* backwards compatible.
Consult the documentation and use with care.

Contributed by Steve Loughran.

Change-Id: I69a61e7584dc36e485d5e39ff25b1e3e559a1958",['e3d1966f58ad473b8e852aa2b11c8ed2b434d9e4'],53.0,48.0,7026.0,923.0,15943.0,HADOOP-13230,S3A to optionally retain directory markers,Sub-task,Resolved,Fixed,0,0,,
960fb0aa4f5a6f8b35ee210248f69ecfe25ddb15,Joey,2020-08-24 21:01:48+08:00,GitHub,2020-08-24 14:01:48+01:00,"HADOOP-16925. MetricsConfig incorrectly loads the configuration whose value is String list in the properties file (#1896)


Contributed by Jiayi Liu",['17cd8a1b1627f4d87ddc5dcc2ec7c738ffdc576b'],2.0,2.0,18.0,0.0,322.0,HADOOP-16925,MetricsConfig incorrectly loads the configuration whose value is String list in the properties file,Bug,Resolved,Fixed,0,0,,
a932796d0cad3d84df0003782e4247cbc2dcca93,sguggilam,2020-08-24 23:39:57-07:00,GitHub,2020-08-24 23:39:57-07:00,"HADOOP-17159 Ability for forceful relogin in UserGroupInformation class (#2197)

Contributed by Sandeep Guggilam.

Signed-off-by: Mingliang Liu <liuml07@apache.org>
Signed-off-by: Steve Loughran <stevel@apache.org>",['64f36b9543c011ce2f1f7d1e10da0eab88a0759d'],2.0,2.0,64.0,7.0,1917.0,HADOOP-17159,Make UGI support forceful relogin from keytab ignoring the last login time,Improvement,Resolved,Fixed,0,0,,
d8aaa8c3380451cd04bbc1febdd756a8db07d5c3,sguggilam,2020-08-26 23:45:21-07:00,GitHub,2020-08-26 23:45:21-07:00,"HADOOP-17159. Make UGI support forceful relogin from keytab ignoring the last login time (#2249)

Contributed by Sandeep Guggilam.

Signed-off-by: Mingliang Liu <liuml07@apache.org>
Signed-off-by: Steve Loughran <stevel@apache.org>",['2ffe00fc46aa74929e722dc1804fb0b3d48ee7a9'],2.0,2.0,66.0,6.0,1920.0,HADOOP-17159,Make UGI support forceful relogin from keytab ignoring the last login time,Improvement,Resolved,Fixed,0,0,,
bfd99f31fd6641e60daf8c9cf8d2ad7c2fc9eaa3,Ayush Saxena,2020-08-28 17:26:23+05:18,Ayush Saxena,2020-08-28 17:26:23+05:18,HADOOP-17232. Erasure Coding: Typo in document. Contributed by Fei Hui.,['30b1b1cc04738a9715304a2f8d58692c1144e8c1'],3.0,1.0,1.0,1.0,129.0,HADOOP-17232,Erasure Coding: Typo in document,Improvement,Resolved,Fixed,0,0,,
7e671f3b657fe5b8bd7a3946ee8e6b3f975564c5,He Xiaoqiao,2020-09-01 11:35:55+08:00,He Xiaoqiao,2020-09-01 11:35:55+08:00,HADOOP-17235. Erasure Coding: Remove dead code from common side. Contributed by Fei Hui.,['658b1a6cde6834be41de8745684b9c40f8b9c12c'],3.0,3.0,0.0,59.0,414.0,HADOOP-17235,Erasure Coding: Remove dead code from common side,Improvement,Resolved,Fixed,0,0,,
2029556dbb049342df28ab93d1e940a1db1374da,Steve Loughran,2020-09-09 11:58:26+01:00,GitHub,2020-09-09 11:58:26+01:00,"HADOOP-17181. Handle transient stream read failures in FileSystem contract tests (#2286)


Contributed by Steve Loughran.

* Fixes AbstractContractSeekTest test to use readFully
* Doesn't do this to AbstractContractUnbufferTest test as it changes the test too much.
Instead just notes in the error that this may be transient

The issue is that read(buffer) doesn't guarantee that the buffer is filled, only that it will
read up to a point, and that may be just be the amount of data left in the TCP packet.
readFully corrects for this, but using it in the unbuffer test runs the risk that what
is tested for in terms of unbuffering doesn't actually get validated.",['aba4a506d64169238d3b3fd0b2b2afcd6c1796c3'],2.0,2.0,4.0,4.0,559.0,HADOOP-17181,Handle transient stream read failures in FileSystem contract tests,Sub-task,Resolved,Fixed,0,0,,
e5fe326270259a6bd2a79b5082c65ea9e17ba4da,Takanobu Asanuma,2020-09-10 01:56:58+09:00,GitHub,2020-09-09 09:56:58-07:00,HADOOP-17165. Implement service-user feature in DecayRPCScheduler. (#2240),['85119267be75d7960e2880d251ccaf3bda4a87d9'],5.0,3.0,77.0,4.0,1198.0,HADOOP-17165,Implement service-user feature in DecayRPCScheduler,New Feature,Resolved,Fixed,0,0,,
9960c01a25c6025e81559a8cf32e9f3cea70d2cc,Steve Loughran,2020-09-10 17:03:52+01:00,GitHub,2020-09-10 17:03:52+01:00,"HADOOP-17244. S3A directory delete tombstones dir markers prematurely. (#2280)


This changes directory tree deletion so that only files are incrementally deleted
from S3Guard after the objects are deleted; the directories are left alone
until metadataStore.deleteSubtree(path) is invoke.

This avoids directory tombstones being added above files/child directories,
which stop the treewalk and delete phase from working.

Also:

* Callback to delete objects splits files and dirs so that
any problems deleting the dirs doesn't trigger s3guard updates
* New statistic to measure #of objects deleted, alongside request count.
* Callback listFilesAndEmptyDirectories renamed listFilesAndDirectoryMarkers
  to clarify behavior.
* Test enhancements to replicate the failure and verify the fix

Contributed by Steve Loughran",['43c52d64950f55a1057a51f00c8bdca04cb915dc'],13.0,13.0,201.0,30.0,9323.0,HADOOP-17244,HADOOP-17244. S3A directory delete tombstones dir markers prematurely.,Sub-task,Resolved,Fixed,0,0,,
12a316cdf9994feaa36c3ff7d13e67d70398a9f3,zz,2020-09-10 21:20:32-07:00,GitHub,2020-09-10 21:20:32-07:00,"HADOOP-15891. provide Regex Based Mount Point In Inode Tree (#2185). Contributed by Zhenzhao Wang.

Co-authored-by: Zhenzhao Wang <zhenzhaowang@gmail.com>",['9960c01a25c6025e81559a8cf32e9f3cea70d2cc'],14.0,13.0,1702.0,116.0,2917.0,HADOOP-15891,Provide Regex Based Mount Point In Inode Tree,New Feature,Resolved,Fixed,9296,30,1974,2
56ebabd426757dd95c778535548abb8c01fbc1fb,1996fanrui,2020-09-11 13:30:52+08:00,GitHub,2020-09-10 22:30:52-07:00,"HADOOP-17222. Create socket address leveraging URI cache (#2241)

Contributed by fanrui.

Signed-off-by: Mingliang Liu <liuml07@apache.org>
Signed-off-by: He Xiaoqiao <hexiaoqiao@apache.org>",['12a316cdf9994feaa36c3ff7d13e67d70398a9f3'],8.0,7.0,160.0,33.0,4123.0,HADOOP-17222, Create socket address leveraging URI cache,Improvement,Resolved,Fixed,0,0,,
6adf8462bafc27e3f4bf83948a974c089bd70682,Xiaoyu Yao,2020-09-17 10:39:19-07:00,GitHub,2020-09-17 10:39:19-07:00,HADOOP-17208. LoadBalanceKMSClientProvider#deleteKey should invalidateCache via all KMSClientProvider instances. (#2259),['20a0e6278d6c9430cd103ffc0f5fb9cff214ae04'],2.0,2.0,11.0,11.0,758.0,HADOOP-17208,LoadBalanceKMSClientProvider#deleteKey should invalidateCache via all KMSClientProvider instances,Improvement,Resolved,Fixed,0,0,,
364b958085ef71510280f45b2a96df9eb4762565,Masatake Iwasaki,2020-09-20 00:47:02+09:00,GitHub,2020-09-20 00:47:02+09:00,HADOOP-17270. Fix testCompressorDecompressorWithExeedBufferLimit to c… (#2311),['e31a636e922a8fdbe0aa7cca53f6de7175e97254'],1.0,1.0,14.0,11.0,63.0,HADOOP-17270,Fix testCompressorDecompressorWithExeedBufferLimit to cover the intended scenario,Improvement,Resolved,Fixed,0,0,,
c8c1cc43d35daa1469ccaf54f2172daa2da94be3,crossfire,2020-09-22 03:10:51+09:00,GitHub,2020-09-21 19:10:51+01:00,"HADOOP-17088.Failed to load XInclude files with relative path. (#2097)


Contributed by Yushi Hayasaka.",['3e8b1e74268994d244eeeb6400c6144edbbb486f'],2.0,2.0,43.0,1.0,4442.0,HADOOP-17088,Failed to load XInclude files with relative path.,Bug,Resolved,Fixed,0,0,,
