hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,modified_java_file_name,change_type,changed_methods,added_lines,deleted_lines,nloc,file_old_path,file_new_path,jira issue key,summary,issue type,status,resolution
,,,,,,,,,TestPendingCorruptDnMessages.java,ModificationType.MODIFY,[],1.0,1.0,89.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPendingCorruptDnMessages.java,,,,,
,,,,,,,,,TestPipelinesFailover.java,ModificationType.MODIFY,[],1.0,1.0,407.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPipelinesFailover.java,,,,,
,,,,,,,,,TestStandbyCheckpoints.java,ModificationType.MODIFY,[],1.0,1.0,409.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestStandbyCheckpoints.java,,,,,
,,,,,,,,,TestStandbyInProgressTail.java,ModificationType.MODIFY,[],1.0,1.0,315.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestStandbyInProgressTail.java,,,,,
,,,,,,,,,TestStandbyIsHot.java,ModificationType.MODIFY,[],1.0,1.0,153.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestStandbyIsHot.java,,,,,
,,,,,,,,,TestRandomOpsWithSnapshots.java,ModificationType.MODIFY,[],1.0,1.0,540.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\snapshot\TestRandomOpsWithSnapshots.java,,,,,
,,,,,,,,,TestStoragePolicySatisfierWithStripedFile.java,ModificationType.MODIFY,[],1.0,1.0,439.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\sps\TestStoragePolicySatisfierWithStripedFile.java,,,,,
,,,,,,,,,TestExternalStoragePolicySatisfier.java,ModificationType.MODIFY,[],1.0,1.0,1155.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\sps\TestExternalStoragePolicySatisfier.java,,,,,
,,,,,,,,,TestShortCircuitCache.java,ModificationType.MODIFY,[],1.0,1.0,855.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\shortcircuit\TestShortCircuitCache.java,,,,,
,,,,,,,,,TestDFSAdmin.java,ModificationType.MODIFY,[],1.0,1.0,851.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\tools\TestDFSAdmin.java,,,,,
,,,,,,,,,TestDFSZKFailoverController.java,ModificationType.MODIFY,[],1.0,1.0,257.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\tools\TestDFSZKFailoverController.java,,,,,
,,,,,,,,,TestTaskAttemptListenerImpl.java,ModificationType.MODIFY,[],1.0,1.0,441.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\test\java\org\apache\hadoop\mapred\TestTaskAttemptListenerImpl.java,,,,,
,,,,,,,,,TestFetchFailure.java,ModificationType.MODIFY,[],1.0,1.0,333.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\test\java\org\apache\hadoop\mapreduce\v2\app\TestFetchFailure.java,,,,,
,,,,,,,,,TestMRApp.java,ModificationType.MODIFY,[],1.0,1.0,494.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\test\java\org\apache\hadoop\mapreduce\v2\app\TestMRApp.java,,,,,
,,,,,,,,,TestRecovery.java,ModificationType.MODIFY,[],1.0,1.0,1544.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\test\java\org\apache\hadoop\mapreduce\v2\app\TestRecovery.java,,,,,
,,,,,,,,,TestTaskHeartbeatHandler.java,ModificationType.MODIFY,[],1.0,1.0,183.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\test\java\org\apache\hadoop\mapreduce\v2\app\TestTaskHeartbeatHandler.java,,,,,
,,,,,,,,,TestRMContainerAllocator.java,ModificationType.MODIFY,[],1.0,1.0,2886.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-app\src\test\java\org\apache\hadoop\mapreduce\v2\app\rm\TestRMContainerAllocator.java,,,,,
,,,,,,,,,TestJHSDelegationTokenSecretManager.java,ModificationType.MODIFY,[],1.0,1.0,157.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-hs\src\test\java\org\apache\hadoop\mapreduce\v2\hs\TestJHSDelegationTokenSecretManager.java,,,,,
,,,,,,,,,UtilsForTests.java,ModificationType.MODIFY,[],1.0,1.0,650.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapred\UtilsForTests.java,,,,,
,,,,,,,,,TestNMSimulator.java,ModificationType.MODIFY,[],1.0,1.0,106.0,,hadoop-tools\hadoop-sls\src\test\java\org\apache\hadoop\yarn\sls\nodemanager\TestNMSimulator.java,,,,,
,,,,,,,,,TestDistributedShell.java,ModificationType.MODIFY,[],1.0,1.0,1585.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-applications-distributedshell\src\test\java\org\apache\hadoop\yarn\applications\distributedshell\TestDistributedShell.java,,,,,
,,,,,,,,,MockServiceAM.java,ModificationType.MODIFY,[],1.0,1.0,358.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-services\hadoop-yarn-services-core\src\test\java\org\apache\hadoop\yarn\service\MockServiceAM.java,,,,,
,,,,,,,,,TestRMFailover.java,ModificationType.MODIFY,[],1.0,1.0,330.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-client\src\test\java\org\apache\hadoop\yarn\client\TestRMFailover.java,,,,,
,,,,,,,,,TestYarnClientWithReservation.java,ModificationType.MODIFY,[],1.0,1.0,402.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-client\src\test\java\org\apache\hadoop\yarn\client\api\impl\TestYarnClientWithReservation.java,,,,,
,,,,,,,,,TestContainerManager.java,ModificationType.MODIFY,[],1.0,1.0,1868.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\TestContainerManager.java,,,,,
,,,,,,,,,TestContainerLaunch.java,ModificationType.MODIFY,[],1.0,1.0,2195.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\launcher\TestContainerLaunch.java,,,,,
,,,,,,,,,TestContainerLocalizer.java,ModificationType.MODIFY,[],1.0,1.0,590.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\localizer\TestContainerLocalizer.java,,,,,
,,,,,,,,,TestLogAggregationService.java,ModificationType.MODIFY,[],1.0,1.0,2157.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\logaggregation\TestLogAggregationService.java,,,,,
,,,,,,,,,TestContainersMonitor.java,ModificationType.MODIFY,[],1.0,1.0,312.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\monitor\TestContainersMonitor.java,,,,,
,,,,,,,,,TestNMLogAggregationStatusTracker.java,ModificationType.MODIFY,[],1.0,1.0,110.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\logaggregation\tracker\TestNMLogAggregationStatusTracker.java,,,,,
,,,,,,,,,TestApplicationMasterLauncher.java,ModificationType.MODIFY,[],1.0,1.0,494.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestApplicationMasterLauncher.java,,,,,
,,,,,,,,,TestLeaderElectorService.java,ModificationType.MODIFY,[],1.0,1.0,192.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestLeaderElectorService.java,,,,,
,,,,,,,,,TestRM.java,ModificationType.MODIFY,[],1.0,1.0,553.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestRM.java,,,,,
,,,,,,,,,TestRMHA.java,ModificationType.MODIFY,[],1.0,1.0,698.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestRMHA.java,,,,,
,,,,,,,,,TestRMHATimelineCollectors.java,ModificationType.MODIFY,[],1.0,1.0,93.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestRMHATimelineCollectors.java,,,,,
,,,,,,,,,TestRMRestart.java,ModificationType.MODIFY,[],1.0,1.0,2315.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestRMRestart.java,,,,,
,,,,,,,,,TestWorkPreservingRMRestart.java,ModificationType.MODIFY,[],1.0,1.0,1420.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestWorkPreservingRMRestart.java,,,,,
,,,,,,,,,TestZKRMStateStore.java,ModificationType.MODIFY,[],1.0,1.0,1298.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\recovery\TestZKRMStateStore.java,,,,,
,,,,,,,,,TestCapacityScheduler.java,ModificationType.MODIFY,[],1.0,1.0,4629.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\capacity\TestCapacityScheduler.java,,,,,
,,,,,,,,,TestContinuousScheduling.java,ModificationType.MODIFY,[],1.0,1.0,330.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\fair\TestContinuousScheduling.java,,,,,
,,,,,,,,,TestDelegationTokenRenewer.java,ModificationType.MODIFY,[],1.0,1.0,1439.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\security\TestDelegationTokenRenewer.java,,,,,
,,,,,,,,,TestRMDelegationTokens.java,ModificationType.MODIFY,[],1.0,1.0,231.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\security\TestRMDelegationTokens.java,,,,,
,,,,,,,,,TestRouterWebServicesREST.java,ModificationType.MODIFY,[],1.0,1.0,952.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-router\src\test\java\org\apache\hadoop\yarn\server\router\webapp\TestRouterWebServicesREST.java,,,,,
,,,,,,,,,TestAmFilter.java,ModificationType.MODIFY,[],1.0,1.0,261.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-web-proxy\src\test\java\org\apache\hadoop\yarn\server\webproxy\amfilter\TestAmFilter.java,,,,,
f2033de2342d20d5f540775dfe4848d452c68957,Ayush Saxena,2020-07-20 22:01:48+05:18,Ayush Saxena,2020-07-20 22:01:48+05:18,HADOOP-17119. Jetty upgrade to 9.4.x causes MR app fail with IOException. Contributed by Bilwa S T.,['6cbd8854ee5f2c33496ac7ae397e366cf136dd07'],1.0,1.0,,,,,,,,,HADOOP-17119,Jetty upgrade to 9.4.x causes MR app fail with IOException,Bug,Resolved,Fixed
,,,,,,,,,HttpServer2.java,ModificationType.MODIFY,['HttpServer2::bindForPortRange'],5.0,1.0,1267.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\http\HttpServer2.java,,,,,
3833c616e087518196bcb77ac2479c66a0b188d8,Chen Liang,2020-07-20 12:49:58-07:00,Chen Liang,2020-07-20 12:49:58-07:00,HDFS-15404. ShellCommandFencer should expose info about source. Contributed by Chen Liang.,['736bed6d6d20a17b522a0686ca3fd2d97e7e6838'],8.0,8.0,,,,,,,,,,,,,
,,,,,,,,,FailoverController.java,ModificationType.MODIFY,['FailoverController::failover'],1.0,1.0,165.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\FailoverController.java,,,,,
,,,,,,,,,HAServiceTarget.java,ModificationType.MODIFY,"['HAServiceTarget::setTransitionTargetHAStatus', 'HAServiceTarget::getTransitionTargetHAStatus']",15.0,0.0,92.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\HAServiceTarget.java,,,,,
,,,,,,,,,NodeFencer.java,ModificationType.MODIFY,"['NodeFencer::fence', 'NodeFencer::fence']",20.0,3.0,142.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\NodeFencer.java,,,,,
,,,,,,,,,ShellCommandFencer.java,ModificationType.MODIFY,"['ShellCommandFencer::addTargetInfoAsEnvVars', 'ShellCommandFencer::tryFence', 'ShellCommandFencer::parseArgs', 'ShellCommandFencer::tryFence']",46.0,2.0,143.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\ShellCommandFencer.java,,,,,
,,,,,,,,,TestFailoverController.java,ModificationType.MODIFY,"['TestFailoverController::testFailureToFenceOnFailbackFailsTheFailback', 'TestFailoverController::testFencingFailureDuringFailover', 'TestFailoverController::testFailoverFromFaultyServiceFencingFailure', 'TestFailoverController::testWeFenceOnFailbackIfTransitionToActiveFails', 'TestFailoverController::testFailoverFromFaultyServiceSucceeds']",5.0,5.0,321.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ha\TestFailoverController.java,,,,,
,,,,,,,,,TestShellCommandFencer.java,ModificationType.MODIFY,['TestShellCommandFencer::testEnvironmentWithPeer'],31.0,0.0,172.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ha\TestShellCommandFencer.java,,,,,
,,,,,,,,,DFSHAAdmin.java,ModificationType.MODIFY,['DFSHAAdmin::failover'],5.0,0.0,237.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\tools\DFSHAAdmin.java,,,,,
,,,,,,,,,TestDFSHAAdminMiniCluster.java,ModificationType.MODIFY,['TestDFSHAAdminMiniCluster::testFencer'],4.0,4.0,210.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\tools\TestDFSHAAdminMiniCluster.java,,,,,
1b29c9bfeee0035dd042357038b963843169d44c,Masatake Iwasaki,2020-07-22 13:40:20+09:00,GitHub,2020-07-22 13:40:20+09:00,HADOOP-17138. Fix spotbugs warnings surfaced after upgrade to 4.0.6. (#2155),['d23cc9d85d887f01d72180bdf1af87dfdee15c5a'],9.0,6.0,,,,,,,,,HADOOP-17138,Fix spotbugs warnings surfaced after upgrade to 4.0.6,Bug,Resolved,Fixed
,,,,,,,,,Server.java,ModificationType.MODIFY,"['Server::ConnectionManager::incrUserConnections', 'Server::ConnectionManager::decrUserConnections']",2.0,2.0,2755.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\Server.java,,,,,
,,,,,,,,,DatasetVolumeChecker.java,ModificationType.MODIFY,"['DatasetVolumeChecker::ResultHandler::onSuccess', 'DatasetVolumeChecker::ResultHandler::onSuccess']",21.0,15.0,302.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\datanode\checker\DatasetVolumeChecker.java,,,,,
,,,,,,,,,ThrottledAsyncChecker.java,ModificationType.MODIFY,['ThrottledAsyncChecker::addResultCachingCallback'],1.0,1.0,137.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\datanode\checker\ThrottledAsyncChecker.java,,,,,
,,,,,,,,,FSEditLogLoader.java,ModificationType.MODIFY,['FSEditLogLoader::incrOpCount'],1.0,1.0,1239.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\FSEditLogLoader.java,,,,,
,,,,,,,,,SLSRunner.java,ModificationType.MODIFY,['SLSRunner::increaseQueueAppNum'],1.0,1.0,886.0,,hadoop-tools\hadoop-sls\src\main\java\org\apache\hadoop\yarn\sls\SLSRunner.java,,,,,
,,,,,,,,,TestTimelineReaderHBaseDown.java,ModificationType.MODIFY,['TestTimelineReaderHBaseDown::checkQuery'],3.0,4.0,165.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice-hbase-tests\src\test\java\org\apache\hadoop\yarn\server\timelineservice\storage\TestTimelineReaderHBaseDown.java,,,,,
ac9a07b51aefd0fd3b4602adc844ab0f172835e3,Uma Maheswara Rao G,2020-07-21 23:29:10-07:00,GitHub,2020-07-21 23:29:10-07:00,"HDFS-15478: When Empty mount points, we are assigning fallback link to self. But it should not use full URI for target fs. (#2160). Contributed by Uma Maheswara Rao G.",['1b29c9bfeee0035dd042357038b963843169d44c'],3.0,2.0,,,,,,,,,,,,,
,,,,,,,,,ViewFileSystem.java,ModificationType.MODIFY,['ViewFileSystem::initialize'],1.0,1.0,1307.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\viewfs\ViewFileSystem.java,,,,,
,,,,,,,,,TestViewFsOverloadSchemeListStatus.java,ModificationType.MODIFY,['TestViewFsOverloadSchemeListStatus::testViewFSOverloadSchemeWithoutAnyMountLinks'],19.0,8.0,112.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\viewfs\TestViewFsOverloadSchemeListStatus.java,,,,,
e60096c377d8a3cb5bed3992352779195be95bb4,belugabehr,2020-07-24 05:37:28-04:00,GitHub,2020-07-24 10:37:28+01:00,"HADOOP-17141. Add Capability To Get Text Length (#2157)


Contributed by David Mollitor",['247eb0979b6a3a723ea9a249ba4db1ee079eb909'],2.0,2.0,,,,,,,,,HADOOP-17141,Add Capability To Get Text Length,Improvement,Resolved,Fixed
,,,,,,,,,Text.java,ModificationType.MODIFY,"['Text::set', 'Text::set', 'Text::readWithKnownLength', 'Text::getTextLength', 'Text::clear', 'Text::append', 'Text::set']",18.0,0.0,436.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\Text.java,,,,,
,,,,,,,,,TestText.java,ModificationType.MODIFY,"['TestText::testReadWithKnownLength', 'TestText::testTextText', 'TestText::testClear']",10.0,0.0,355.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\io\TestText.java,,,,,
2986058e7f6fa1b5aab259c64a745b2eedb2febe,sguggilam,2020-08-04 10:30:06-07:00,GitHub,2020-08-04 10:30:06-07:00,"HADOOP-17164. UGI loginUserFromKeytab doesn't set the last login time (#2178)

Contributed by Sandeep Guggilam.

Signed-off-by: Mingliang Liu <liuml07@apache.org>
Signed-off-by: Steve Loughran <stevel@apache.org>",['8fd4f5490f59a2e9e561b6438b30b3a7453c808b'],2.0,2.0,,,,,,,,,HADOOP-17164,UGI loginUserFromKeytab doesn't set the last login time,Bug,Resolved,Fixed
,,,,,,,,,UserGroupInformation.java,ModificationType.MODIFY,"['UserGroupInformation::setLastLogin', 'UserGroupInformation::doSubjectLogin']",9.0,0.0,1467.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\UserGroupInformation.java,,,,,
,,,,,,,,,TestUGILoginFromKeytab.java,ModificationType.MODIFY,"['TestUGILoginFromKeytab::testUGIReLoginFromKeytab', 'TestUGILoginFromKeytab::testUGILoginFromKeytab']",28.0,1.0,419.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\security\TestUGILoginFromKeytab.java,,,,,
8955a6ceb738b3453a6cfa2fabb5790fb28b1d71,Uma Maheswara Rao G,2020-08-11 00:01:58-07:00,GitHub,2020-08-11 00:01:58-07:00,"HDFS-15515: mkdirs on fallback should throw IOE out instead of suppressing and returning false (#2205)

* HDFS-15515: mkdirs on fallback should throw IOE out instead of suppressing and returning false

* Used LambdaTestUtils#intercept in test",['592127bdc20cb1232dbb91b9742468281f78a03f'],2.0,2.0,,,,,,,,,,,,,
,,,,,,,,,ViewFileSystem.java,ModificationType.MODIFY,"['ViewFileSystem::InternalDirOfViewFs::mkdirs', 'ViewFileSystem::InternalDirOfViewFs::mkdirs']",3.0,4.0,1306.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\viewfs\ViewFileSystem.java,,,,,
,,,,,,,,,TestViewFileSystemLinkFallback.java,ModificationType.MODIFY,['TestViewFileSystemLinkFallback::testMkdirsShouldReturnFalseWhenFallbackFSNotAvailable'],4.0,1.0,658.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\viewfs\TestViewFileSystemLinkFallback.java,,,,,
3fd3aeb621e9a958486fb6a21653855c4c66f31f,Siyao Meng,2020-08-11 08:52:16-07:00,GitHub,2020-08-11 08:52:16-07:00,HDFS-15492. Make trash root inside each snapshottable directory (#2176),['6c2ce3d56b14ce4139cbecc1cfe026e5a838f319'],8.0,7.0,,,,,,,,,,,,,
,,,,,,,,,FsServerDefaults.java,ModificationType.MODIFY,"['FsServerDefaults::FsServerDefaults', 'FsServerDefaults::FsServerDefaults', 'FsServerDefaults::getSnapshotTrashRootEnabled']",18.0,0.0,135.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FsServerDefaults.java,,,,,
,,,,,,,,,DFSClient.java,ModificationType.MODIFY,"['DFSClient::getSnapshotRoot', 'DFSClient::isSnapshotTrashRootEnabled']",26.0,0.0,2311.0,,hadoop-hdfs-project\hadoop-hdfs-client\src\main\java\org\apache\hadoop\hdfs\DFSClient.java,,,,,
,,,,,,,,,DFSUtilClient.java,ModificationType.MODIFY,['DFSUtilClient::getSnapshotTrashRoot'],12.0,0.0,698.0,,hadoop-hdfs-project\hadoop-hdfs-client\src\main\java\org\apache\hadoop\hdfs\DFSUtilClient.java,,,,,
,,,,,,,,,DistributedFileSystem.java,ModificationType.MODIFY,"['DistributedFileSystem::getTrashRoot', 'DistributedFileSystem::getTrashRoots']",98.0,12.0,2662.0,,hadoop-hdfs-project\hadoop-hdfs-client\src\main\java\org\apache\hadoop\hdfs\DistributedFileSystem.java,,,,,
,,,,,,,,,PBHelperClient.java,ModificationType.MODIFY,"['PBHelperClient::convert', 'PBHelperClient::convert']",4.0,2.0,3152.0,,hadoop-hdfs-project\hadoop-hdfs-client\src\main\java\org\apache\hadoop\hdfs\protocolPB\PBHelperClient.java,,,,,
,,,,,,,,,FSNamesystem.java,ModificationType.MODIFY,['FSNamesystem::FSNamesystem'],9.0,1.0,6716.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\FSNamesystem.java,,,,,
,,,,,,,,,TestDistributedFileSystem.java,ModificationType.MODIFY,"['TestDistributedFileSystem::testGetTrashRoots', 'TestDistributedFileSystem::isPathInUserHome', 'TestDistributedFileSystem::testGetTrashRoot', 'TestDistributedFileSystem::testGetTrashRootOnEZInSnapshottableDir', 'TestDistributedFileSystem::testGetTrashRootOnSnapshottableDirInEZ', 'TestDistributedFileSystem::testGetTrashRootsOnSnapshottableDirWithEZ']",298.0,0.0,1986.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestDistributedFileSystem.java,,,,,
5092ea62ecbac840d56978a31bb11cfc14c6fe83,Steve Loughran,2020-08-15 12:51:08+01:00,Steve Loughran,2020-08-15 12:51:08+01:00,"HADOOP-13230. S3A to optionally retain directory markers.

This adds an option to disable ""empty directory"" marker deletion,
so avoid throttling and other scale problems.

This feature is *not* backwards compatible.
Consult the documentation and use with care.

Contributed by Steve Loughran.

Change-Id: I69a61e7584dc36e485d5e39ff25b1e3e559a1958",['e3d1966f58ad473b8e852aa2b11c8ed2b434d9e4'],53.0,48.0,,,,,,,,,HADOOP-13230,S3A to optionally retain directory markers,Sub-task,Resolved,Fixed
